rank,model_id,model,overall_score,effective_weight_coverage,number_of_available_dimensions,C1 Complex reasoning_score,C2 Knowledge and factual reliability_score,C3 Long context_score,C4 Code and software engineering_score,C5 Multimodal_score,bootstrap
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.759650521072942,1.0,5,100.0,45.609972782355385,40.818908559372474,46.52083593066094,0.0,1866
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.435461878673795,0.6124507810237149,4,0.0,16.61647141654705,49.61894570159547,0.0,,1866
10,glm_5_2_max,GLM-5.2 (max),25.210887010343974,0.6124507810237149,4,29.30457038992481,9.803510167641388,51.06282352003342,25.570101460840892,,1866
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.6909513452481,1.0,5,87.17068046317276,59.35824195831793,54.027946711038894,72.94496250714752,100.0,1867
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.39309452182127,1.0,5,76.51062375111813,100.0,51.06282352003342,100.0,61.41143677202628,1867
3,kimi_k3_max,Kimi K3 (max reasoning),48.0493012995332,1.0,5,77.7074685147043,46.25746211394311,66.36155480567838,93.89855880212545,34.56856016386749,1867
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.8423207408751,1.0,5,100.0,41.061524078229155,0.0,54.19492129360889,59.50518071798478,1867
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.204626691699026,0.5770384835940074,4,62.68304394993041,0.0,100.0,93.86104467437272,,1867
6,qwen3_8_max,Qwen3.8-Max,39.64701113401362,1.0,5,84.23958722771424,11.368579925920463,44.43634483658853,61.28893689394417,55.081950858103056,1867
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.678831986677974,1.0,5,85.31499351147662,36.467209580040624,57.73101758009519,38.95959072063693,6.974308690462572,1867
8,claude_opus_4_8_max,Claude Opus 4.8 (max),26.04361200277316,1.0,5,91.77658012603803,45.609972782355385,40.818908559372474,45.42296304892113,0.0,1867
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.130077618519366,0.5770384835940074,4,0.0,16.61647141654705,49.61894570159547,0.0,,1867
10,glm_5_2_max,GLM-5.2 (max),24.59849397102257,0.5770384835940074,4,17.365073016508262,9.803510167641388,51.06282352003342,25.580187950678013,,1867
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.34430166855168,1.0,5,80.61841813896955,59.35824195831793,54.027946711038894,76.7040587915849,100.0,1868
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.53246314017206,1.0,5,48.00836242737394,100.0,51.06282352003342,100.00000000000001,61.41143677202628,1868
3,kimi_k3_max,Kimi K3 (max reasoning),49.135579129789974,1.0,5,80.22246611688638,46.25746211394311,66.36155480567838,97.20650320046963,34.56856016386749,1868
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.57439345103886,0.6120013362204854,4,37.3652995884779,0.0,100.0,96.17326389798176,,1868
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.601027622727386,1.0,5,95.97204269870556,41.061524078229155,0.0,56.08972918620353,59.50518071798478,1868
6,qwen3_8_max,Qwen3.8-Max,38.591966675662945,1.0,5,62.03046383530974,11.368579925920463,44.43634483658853,62.83402646465316,55.081950858103056,1868
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.272331717449468,1.0,5,88.99815616050249,36.467209580040624,57.73101758009519,41.42826190525746,6.974308690462572,1868
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.767058301467003,1.0,5,100.0,45.609972782355385,40.818908559372474,47.027580014497204,0.0,1868
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.48366073742396,0.6120013362204854,4,0.0,16.61647141654705,49.61894570159547,0.0,,1868
10,glm_5_2_max,GLM-5.2 (max),25.379727829725343,0.6120013362204854,4,29.30457038992481,9.803510167641388,51.06282352003342,27.372700503022553,,1868
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),77.07768151528084,1.0000000000000002,5,92.78750768450884,59.35824195831793,54.027946711038894,73.03208116385404,100.0,1869
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.60506181306228,1.0000000000000002,5,70.29954200085224,100.0,51.06282352003342,100.0,61.41143677202628,1869
3,kimi_k3_max,Kimi K3 (max reasoning),48.22167079146089,1.0000000000000002,5,91.75645067786485,46.25746211394311,66.36155480567838,93.15280584728482,34.56856016386749,1869
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.816756497598284,0.5674681443725669,4,47.00289057647286,0.0,100.0,92.02619459190768,,1869
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.27466479749551,1.0000000000000002,5,100.00000000000001,41.061524078229155,0.0,48.22144856055728,59.50518071798478,1869
6,qwen3_8_max,Qwen3.8-Max,40.25407483298067,1.0000000000000002,5,75.16421714294884,11.368579925920463,44.43634483658853,62.98123861885168,55.081950858103056,1869
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.435351051934383,1.0000000000000002,5,91.20547903350399,36.467209580040624,57.73101758009519,36.86237784378232,6.974308690462572,1869
8,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.746315086278738,0.5674681443725669,4,0.0,16.61647141654705,49.61894570159547,0.0,,1869
9,glm_5_2_max,GLM-5.2 (max),25.416383652795904,0.5674681443725669,4,36.0340894409642,9.803510167641388,51.06282352003342,21.57464238117867,,1869
10,claude_opus_4_8_max,Claude Opus 4.8 (max),25.133456982037725,1.0000000000000002,5,92.78429486670575,45.609972782355385,40.818908559372474,38.87012780061829,0.0,1869
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.42895998026118,1.0,5,18.304813370885608,100.0,51.06282352003342,100.0,61.41143677202628,1870
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),72.6769768123585,1.0,5,61.287960554537456,59.35824195831793,54.027946711038894,69.7787482897007,100.0,1870
3,kimi_k3_max,Kimi K3 (max reasoning),49.57087264217617,1.0,5,74.16288626841568,46.25746211394311,66.36155480567838,85.14756249086123,34.56856016386749,1870
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.253548383687956,0.6636218029363014,4,28.247343329644846,0.0,100.0,86.56255159578589,,1870
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.19485023857237,1.0,5,83.29536157908022,41.061524078229155,0.0,47.929511877868435,59.50518071798478,1870
6,qwen3_8_max,Qwen3.8-Max,35.96962671353887,1.0,5,43.80695957368753,11.368579925920463,44.43634483658853,49.064121503928426,55.081950858103056,1870
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.84273430744083,1.0,5,89.92383634336964,36.467209580040624,57.73101758009519,35.02838514895062,6.974308690462572,1870
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.026865684097473,1.0,5,100.0,45.609972782355385,40.818908559372474,40.471477942551616,0.0,1870
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.581600537917037,0.6636218029363014,4,0.0,16.61647141654705,49.61894570159547,0.0,,1870
10,glm_5_2_max,GLM-5.2 (max),23.782370075405666,0.6636218029363014,4,20.712175978258273,9.803510167641388,51.06282352003342,19.597167935296472,,1870
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.68960758236877,1.0,5,24.99159194454535,100.0,51.06282352003342,100.0,61.41143677202628,1871
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.20166372442466,1.0,5,57.63807644272747,59.35824195831793,54.027946711038894,74.08822121818675,100.0,1871
3,kimi_k3_max,Kimi K3 (max reasoning),50.007062616398386,1.0,5,72.77531930238419,46.25746211394311,66.36155480567838,96.54186660423885,34.56856016386749,1871
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.68321839187011,0.6525000953516072,4,48.043448243415,0.0,100.0,95.56864205112906,,1871
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.48095734248251,1.0,5,84.06775118001104,41.061524078229155,0.0,54.230057542385865,59.50518071798478,1871
6,qwen3_8_max,Qwen3.8-Max,37.76370953955526,1.0,5,54.80434622692754,11.368579925920463,44.43634483658853,66.69741906209855,55.081950858103056,1871
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.08317250407628,1.0,5,93.97784695886789,36.467209580040624,57.73101758009519,39.38117170274818,6.974308690462572,1871
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.878057060891233,1.0,5,100.0,45.609972782355385,40.818908559372474,45.5528653618062,0.0,1871
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.245542854034007,0.6525000953516072,4,0.0,16.61647141654705,49.61894570159547,0.0,,1871
10,glm_5_2_max,GLM-5.2 (max),24.466240455413253,0.6525000953516072,4,4.211356788542331,9.803510167641388,51.06282352003342,25.959100917763028,,1871
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.18883268312567,1.0,5,48.21976786145807,100.0,51.06282352003342,100.0,61.41143677202628,1872
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.80616810422006,1.0,5,81.83672025607646,59.35824195831793,54.027946711038894,72.16872592826178,100.0,1872
3,kimi_k3_max,Kimi K3 (max reasoning),50.025697837900154,1.0,5,92.44484656644542,46.25746211394311,66.36155480567838,93.12520053778077,34.56856016386749,1872
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.168000139767976,0.6443246964814411,4,41.871465849836895,0.0,100.0,92.28253121642118,,1872
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.15231661287747,1.0,5,95.89418990838537,41.061524078229155,0.0,49.48743872813935,59.50518071798478,1872
6,qwen3_8_max,Qwen3.8-Max,38.08684040391672,1.0,5,63.855775650729996,11.368579925920463,44.43634483658853,64.46948818540007,55.081950858103056,1872
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.324227607411594,1.0,5,98.47830413254958,36.467209580040624,57.73101758009519,36.66852109231115,6.974308690462572,1872
8,claude_opus_4_8_max,Claude Opus 4.8 (max),28.792799989455965,1.0,5,100.0,45.609972782355385,40.818908559372474,41.19157224944959,0.0,1872
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.497990004408607,0.6443246964814411,4,0.0,16.61647141654705,49.61894570159547,0.0,,1872
10,glm_5_2_max,GLM-5.2 (max),25.09160175121592,0.6443246964814411,4,30.71710960133161,9.803510167641388,51.06282352003342,22.131874582120624,,1872
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.93192970380281,1.0,5,18.30481337088561,100.0,51.06282352003342,100.0,61.41143677202628,1873
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.10686675506722,1.0,5,61.28796055453746,59.35824195831793,54.027946711038894,74.26301338269981,100.0,1873
3,kimi_k3_max,Kimi K3 (max reasoning),50.053212048646,1.0,5,74.1628862684157,46.25746211394311,66.36155480567838,96.45796666629265,34.56856016386749,1873
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.30245539843224,0.6576130447640972,4,28.24734332964486,0.0,100.0,95.17404518181435,,1873
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.47594690901857,1.0,5,83.29536157908024,41.061524078229155,0.0,53.98195996821003,59.50518071798478,1873
6,qwen3_8_max,Qwen3.8-Max,37.38121970977001,1.0,5,43.80695957368754,11.368579925920463,44.43634483658853,69.10644319101345,55.081950858103056,1873
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.02872590374681,1.0,5,89.92383634336967,36.467209580040624,57.73101758009519,38.79218925089935,6.974308690462572,1873
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.224813269335126,1.0,5,100.0,45.609972782355385,40.818908559372474,47.53504278176967,0.0,1873
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.014305760881385,0.6576130447640972,4,0.0,16.61647141654705,49.61894570159547,0.0,,1873
10,glm_5_2_max,GLM-5.2 (max),24.61038447098983,0.6576130447640972,4,20.712175978258283,9.803510167641388,51.06282352003342,25.084148828440966,,1873
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.77207250725846,1.0,5,0.0,100.0,51.06282352003342,100.0,61.41143677202628,1874
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),72.67644458820322,1.0,5,45.76385726283793,59.35824195831793,54.027946711038894,74.2630133826998,100.0,1874
3,kimi_k3_max,Kimi K3 (max reasoning),49.56237478479653,1.0,5,58.86583691988991,46.25746211394311,66.36155480567838,96.45796666629265,34.56856016386749,1874
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.30301591288088,0.6596610615206162,4,26.072236912496564,0.0,100.0,95.17404518181435,,1874
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.27059151673717,1.0,5,72.54822003396181,41.061524078229155,0.0,53.98195996821001,59.50518071798478,1874
6,qwen3_8_max,Qwen3.8-Max,36.79125474168718,1.0,5,31.906058233665675,11.368579925920463,44.43634483658853,69.10644319101347,55.081950858103056,1874
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.870356984835716,1.0,5,82.46368800133942,36.467209580040624,57.73101758009519,38.79218925089935,6.974308690462572,1874
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.313250275279874,1.0,5,100.0,45.609972782355385,40.818908559372474,47.53504278176966,0.0,1874
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.502029025713366,0.6596610615206162,4,17.958609538831816,16.61647141654705,49.61894570159547,0.0,,1874
10,glm_5_2_max,GLM-5.2 (max),24.440994358581364,0.6596610615206162,4,23.90939564064336,9.803510167641388,51.06282352003342,25.08414882844096,,1874
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),77.22917531386109,1.0,5,92.78750768450884,59.35824195831793,54.027946711038894,75.53660772825323,100.0,1875
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.44592729754524,1.0,5,70.29954200085224,100.0,51.06282352003342,100.0,61.41143677202628,1875
3,kimi_k3_max,Kimi K3 (max reasoning),48.02235258706094,1.0,5,91.75645067786485,46.25746211394311,66.36155480567838,94.56308439451452,34.56856016386749,1875
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.521641447115805,0.5648604191032943,4,47.00289057647286,0.0,100.0,94.4686886700915,,1875
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.63552876565517,1.0,5,100.00000000000001,41.061524078229155,0.0,56.03864067888048,59.50518071798478,1875
6,qwen3_8_max,Qwen3.8-Max,39.83742346909702,1.0,5,75.16421714294884,11.368579925920463,44.43634483658853,57.47121579392205,55.081950858103056,1875
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.593808157724645,1.0,5,91.20547903350399,36.467209580040624,57.73101758009519,40.98585312782467,6.974308690462572,1875
8,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,26.021115683952587,0.5648604191032943,4,0.0,16.61647141654705,49.61894570159547,0.0,,1875
9,glm_5_2_max,GLM-5.2 (max),25.943008842596257,0.5648604191032943,4,36.0340894409642,9.803510167641388,51.06282352003342,26.979800073914223,,1875
10,claude_opus_4_8_max,Claude Opus 4.8 (max),25.457236132108942,1.0,5,92.78429486670575,45.609972782355385,40.818908559372474,46.882007222798414,0.0,1875
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.90813608990285,0.9999999999999998,5,22.218462497283593,100.0,51.06282352003342,100.0,61.41143677202628,1876
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),72.84823704436398,0.9999999999999998,5,52.45454257650331,59.35824195831793,54.027946711038894,74.12520130525714,100.0,1876
3,kimi_k3_max,Kimi K3 (max reasoning),49.68142586267808,0.9999999999999998,5,56.880961354145256,46.25746211394311,66.36155480567838,93.62968118687004,34.56856016386749,1876
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.16790667674241,0.6594637856901175,4,46.58312730111527,0.0,100.0,92.71239971951618,,1876
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.268082425362685,0.9999999999999998,5,82.041528222785,41.061524078229155,0.0,52.368451120388954,59.50518071798478,1876
6,qwen3_8_max,Qwen3.8-Max,37.385888625616815,0.9999999999999998,5,52.45454257650331,11.368579925920463,44.43634483658853,64.40293502406782,55.081950858103056,1876
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.987495224144446,0.9999999999999998,5,83.44605961838145,36.467209580040624,57.73101758009519,37.94003509538275,6.974308690462572,1876
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.308808863286608,0.9999999999999998,5,100.0,45.609972782355385,40.818908559372474,47.015837300418106,0.0,1876
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.16266490873478,0.6594637856901175,4,3.436323964647861,16.61647141654705,49.61894570159547,0.0,,1876
10,glm_5_2_max,GLM-5.2 (max),23.926116229676627,0.6594637856901175,4,0.0,9.803510167641388,51.06282352003342,23.21035769033652,,1876
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.24763973747537,1.0,5,51.150329615199134,100.0,51.06282352003342,100.0,61.41143677202628,1877
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.74084718989812,1.0,5,76.00631495438849,59.35824195831793,54.027946711038894,76.59066627446852,100.0,1877
3,kimi_k3_max,Kimi K3 (max reasoning),49.9779954319491,1.0,5,88.60806815348937,46.25746211394311,66.36155480567838,94.45726596713504,34.56856016386749,1877
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.87971182694412,0.6495400347045318,4,57.446079150049094,0.0,100.0,93.7833962099813,,1877
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.36209263138831,1.0,5,94.30423785482111,41.061524078229155,0.0,54.539512098161936,59.50518071798478,1877
6,qwen3_8_max,Qwen3.8-Max,37.466314995996335,1.0,5,71.06040511903454,11.368579925920463,44.43634483658853,58.190817587903126,55.081950858103056,1877
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.911598156108898,1.0,5,100.0,36.467209580040624,57.73101758009519,40.622951150422494,6.974308690462572,1877
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.47435274747933,1.0,5,98.58134412321361,45.609972782355385,40.818908559372474,46.52083593066094,0.0,1877
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.575819808317405,0.6495400347045318,4,0.0,16.61647141654705,49.61894570159547,0.0,,1877
10,glm_5_2_max,GLM-5.2 (max),24.965050444227582,0.6495400347045318,4,15.19390315017831,9.803510167641388,51.06282352003342,25.570101460840892,,1877
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.67469964348008,1.0000000000000002,5,24.99159194454535,100.0,51.06282352003342,100.0,61.41143677202628,1878
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.16950433897294,1.0000000000000002,5,57.63807644272747,59.35824195831793,54.027946711038894,73.55511221263195,100.0,1878
3,kimi_k3_max,Kimi K3 (max reasoning),49.96852551664481,1.0000000000000002,5,72.77531930238419,46.25746211394311,66.36155480567838,96.35435395424632,34.56856016386749,1878
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.58914813865337,0.6522954162910524,4,48.043448243415,0.0,100.0,95.05955143875597,,1878
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.5223772518896,1.0000000000000002,5,84.06775118001104,41.061524078229155,0.0,55.06447385295975,59.50518071798478,1878
6,qwen3_8_max,Qwen3.8-Max,38.131127332418465,1.0000000000000002,5,54.80434622692754,11.368579925920463,44.43634483658853,73.17583789467155,55.081950858103056,1878
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.995535572291704,1.0000000000000002,5,93.97784695886789,36.467209580040624,57.73101758009519,37.9768615750679,6.974308690462572,1878
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.254569868971387,1.0000000000000002,5,100.0,45.609972782355385,40.818908559372474,52.05294510950359,0.0,1878
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.268338878385304,0.6522954162910524,4,0.0,16.61647141654705,49.61894570159547,0.0,,1878
10,glm_5_2_max,GLM-5.2 (max),24.355320987148172,0.6522954162910524,4,4.211356788542331,9.803510167641388,51.06282352003342,24.754731399327355,,1878
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),77.00662397774053,1.0,5,98.33177317486309,59.35824195831793,54.027946711038894,76.93558807992322,100.0,1879
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.19207220465559,1.0,5,67.37515586661571,100.0,51.06282352003342,100.0,61.41143677202628,1879
3,kimi_k3_max,Kimi K3 (max reasoning),48.528137761782226,1.0,5,93.9481966649878,46.25746211394311,66.36155480567838,97.13784330745628,34.56856016386749,1879
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,44.65619926723062,0.5727130066666714,4,28.59965358918516,0.0,100.0,95.7930612373912,,1879
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.06396692543471,1.0,5,100.0,41.061524078229155,0.0,55.883566022878085,59.50518071798478,1879
6,qwen3_8_max,Qwen3.8-Max,40.178243906138874,1.0,5,66.19377816596521,11.368579925920463,44.43634483658853,65.1674292052938,55.081950858103056,1879
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.001469912487558,1.0,5,86.6774834658978,36.467209580040624,57.73101758009519,40.88735180360348,6.974308690462572,1879
8,glm_5_2_max,GLM-5.2 (max),26.838496930375197,0.5727130066666714,4,53.743201628177246,9.803510167641388,51.06282352003342,26.53348674263541,,1879
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,26.478636522124713,0.5727130066666714,4,0.0,16.61647141654705,49.61894570159547,0.0,,1879
10,claude_opus_4_8_max,Claude Opus 4.8 (max),25.866585557166484,1.0,5,91.55486779735703,45.609972782355385,40.818908559372474,49.038079444940315,0.0,1879
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.62704908861818,1.0,5,24.991591944545345,100.0,51.06282352003342,100.00000000000001,61.41143677202628,1880
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.2895650071874,1.0,5,57.63807644272746,59.35824195831793,54.027946711038894,75.65301170222939,100.0,1880
3,kimi_k3_max,Kimi K3 (max reasoning),49.933438353479076,1.0,5,72.77531930238418,46.25746211394311,66.36155480567838,97.26081967050685,34.56856016386749,1880
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.59246524834376,0.6516411963565002,4,48.04344824341499,0.0,100.0,96.81182247671886,,1880
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.63789551178732,1.0,5,84.06775118001102,41.061524078229155,0.0,57.54611022529776,59.50518071798478,1880
6,qwen3_8_max,Qwen3.8-Max,37.423858224284714,1.0,5,54.804346226927535,11.368579925920463,44.43634483658853,62.036749723908436,55.081950858103056,1880
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.20263218573523,1.0,5,93.97784695886787,36.467209580040624,57.73101758009519,41.76932988539708,6.974308690462572,1880
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.944079579802015,1.0,5,100.0,45.609972782355385,40.818908559372474,47.37250076490061,0.0,1880
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.341298322711978,0.6516411963565002,4,0.0,16.61647141654705,49.61894570159547,0.0,,1880
10,glm_5_2_max,GLM-5.2 (max),24.705768712908863,0.6516411963565002,4,4.21135678854233,9.803510167641388,51.06282352003342,28.734207937107104,,1880
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.25341625475912,1.0,5,80.61841813896953,59.35824195831793,54.027946711038894,75.13066688305726,100.0,1881
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.6007231980443,1.0,5,48.008362427373925,100.0,51.06282352003342,100.0,61.41143677202628,1881
3,kimi_k3_max,Kimi K3 (max reasoning),49.22033249204344,1.0,5,80.22246611688637,46.25746211394311,66.36155480567838,96.47265199884316,34.56856016386749,1881
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.683700196649674,0.613041280184824,4,37.365299588477896,0.0,100.0,94.8974677442504,,1881
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.4350788440555,1.0,5,95.97204269870555,41.061524078229155,0.0,52.68125190794071,59.50518071798478,1881
6,qwen3_8_max,Qwen3.8-Max,38.942506113980684,1.0,5,62.030463835309725,11.368579925920463,44.43634483658853,67.58706117436006,55.081950858103056,1881
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.155319418558996,1.0,5,88.99815616050248,36.467209580040624,57.73101758009519,38.9829818931411,6.974308690462572,1881
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.706615005713015,1.0,5,100.0,45.609972782355385,40.818908559372474,45.16229745961136,0.0,1881
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.372243649307425,0.613041280184824,4,0.0,16.61647141654705,49.61894570159547,0.0,,1881
10,glm_5_2_max,GLM-5.2 (max),25.107959959299375,0.613041280184824,4,29.304570389924805,9.803510167641388,51.06282352003342,24.51075584884451,,1881
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),77.28239053801991,1.0,5,93.01428258893172,59.35824195831793,54.027946711038894,75.33162250474274,100.0,1882
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.66845722660875,1.0,5,73.87142005884395,100.0,51.06282352003342,100.0,61.41143677202628,1882
3,kimi_k3_max,Kimi K3 (max reasoning),48.08545656233906,1.0,5,79.0793531889838,46.25746211394311,66.36155480567838,96.38539030237432,34.56856016386749,1882
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.38337802039159,0.5654505165017699,4,43.27700768182006,0.0,100.0,94.48428352023656,,1882
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.64158556090024,1.0,5,100.0,41.061524078229155,0.0,52.39342752494063,59.50518071798478,1882
6,qwen3_8_max,Qwen3.8-Max,40.55693753446652,1.0,5,75.04582300196252,11.368579925920463,44.43634483658853,70.05667984777051,55.081950858103056,1882
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.296143786850738,1.0,5,79.86350142687807,36.467209580040624,57.73101758009519,38.37152053043262,6.974308690462572,1882
8,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.700774172568853,0.5654505165017699,4,0.0,16.61647141654705,49.61894570159547,0.0,,1882
9,claude_opus_4_8_max,Claude Opus 4.8 (max),25.509980686920482,1.0,5,90.4011373614463,45.609972782355385,40.818908559372474,47.17036626738899,0.0,1882
10,glm_5_2_max,GLM-5.2 (max),25.457686675312626,0.5654505165017699,4,35.43824289690433,9.803510167641388,51.06282352003342,23.583701272039562,,1882
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.31009463339049,1.0,5,10.237166146752992,100.0,51.06282352003342,100.0,61.41143677202628,1883
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.43236856807769,1.0,5,54.46739508884476,59.35824195831793,54.027946711038894,73.55511221263195,100.0,1883
3,kimi_k3_max,Kimi K3 (max reasoning),49.31731683887806,1.0,5,55.040724856050694,46.25746211394311,66.36155480567838,96.35435395424632,34.56856016386749,1883
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.193539607546015,1.0,5,80.09786608383195,41.061524078229155,0.0,55.06447385295974,59.50518071798478,1883
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.44970106336987,0.6452339337431338,4,19.198745573308177,0.0,100.0,95.05955143875596,,1883
6,qwen3_8_max,Qwen3.8-Max,37.76904876215423,1.0,5,36.339424919345305,11.368579925920463,44.43634483658853,73.17583789467155,55.081950858103056,1883
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.33347551989999,1.0,5,76.50815060521333,36.467209580040624,57.73101758009519,37.97686157506791,6.974308690462572,1883
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.198323992495194,1.0,5,100.0,45.609972782355385,40.818908559372474,52.05294510950358,0.0,1883
